# PSIBLAST 2.12.0+
# Iteration: 1
# Query: Q5UPT2.1 RecName: Full=Probable uracil-DNA glycosylase; Short=UDG [Acanthamoeba polyphaga mimivirus]
# Database: ../../data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 306 hits found
Q5UPT2.1	Q0SPB2.1	35.398	226	121	5	143	366	18	220	3.62e-33	126
Q5UPT2.1	B2S1N8.1	33.617	235	131	5	134	366	9	220	4.60e-33	125
Q5UPT2.1	Q6F9Y2.1	35.349	215	114	5	159	370	43	235	4.87e-33	126
Q5UPT2.1	Q5E2Y8.1	31.356	236	139	3	134	368	5	218	4.93e-33	125
Q5UPT2.1	B5FAJ7.1	30.932	236	140	3	134	368	5	218	5.95e-33	125
Q5UPT2.1	Q1I5T6.1	32.231	242	140	4	130	370	9	227	6.26e-33	125
Q5UPT2.1	B1J4J3.1	32.645	242	139	4	130	370	9	227	6.66e-33	125
Q5UPT2.1	Q8PFZ6.1	32.895	228	124	6	148	370	25	228	7.53e-33	125
Q5UPT2.1	A8GI39.1	31.356	236	139	3	134	368	7	220	7.68e-33	125
Q5UPT2.1	P39615.1	33.471	242	134	7	129	368	4	220	8.89e-33	125
Q5UPT2.1	B0RWT2.1	32.895	228	124	6	148	370	25	228	8.89e-33	125
Q5UPT2.1	B7J0Y9.1	35.398	226	121	5	143	366	18	220	9.18e-33	125
Q5UPT2.1	Q88N05.1	32.645	242	139	4	130	370	9	227	9.50e-33	125
Q5UPT2.1	A1QYK3.1	33.191	235	132	5	134	366	9	220	1.13e-32	124
Q5UPT2.1	A7GVX1.1	33.865	251	138	6	122	370	2	226	1.18e-32	125
Q5UPT2.1	B5RQN2.1	34.043	235	130	5	134	366	9	220	1.39e-32	124
Q5UPT2.1	Q01019.1	31.984	247	145	6	128	370	24	251	1.41e-32	125
Q5UPT2.1	Q2NS03.1	31.356	236	139	3	134	368	7	220	1.81e-32	124
Q5UPT2.1	Q5HX80.1	31.373	255	144	6	120	370	3	230	2.04e-32	124
Q5UPT2.1	B0VMZ7.1	32.301	226	130	4	146	370	32	235	2.21e-32	124
Q5UPT2.1	Q8UCM8.1	35.000	240	128	6	136	370	14	230	2.34e-32	124
Q5UPT2.1	P50639.1	31.799	239	141	3	133	370	33	250	2.62e-32	124
Q5UPT2.1	Q9PJ40.1	31.373	255	144	6	120	370	3	230	2.94e-32	124
Q5UPT2.1	P53765.2	32.377	244	136	6	134	370	33	254	3.14e-32	124
Q5UPT2.1	A1VXG9.1	31.373	255	144	6	120	370	3	230	3.17e-32	124
Q5UPT2.1	A8FJP1.1	30.980	255	145	6	120	370	3	230	3.37e-32	124
Q5UPT2.1	B0KV50.1	32.645	242	139	4	130	370	9	227	3.54e-32	123
Q5UPT2.1	A3M500.2	32.301	226	130	4	146	370	32	235	3.65e-32	124
Q5UPT2.1	B4RLL6.1	31.513	238	140	3	134	370	4	219	3.80e-32	123
Q5UPT2.1	A4IWI7.1	31.933	238	139	3	134	370	3	218	3.82e-32	123
Q5UPT2.1	A7ZAZ4.1	32.411	253	141	6	121	370	1	226	4.22e-32	123
Q5UPT2.1	A4WDE9.1	31.780	236	138	3	134	368	7	220	4.25e-32	123
Q5UPT2.1	B0UWA7.1	31.818	242	134	5	134	370	4	219	4.88e-32	123
Q5UPT2.1	C6DC11.1	32.203	236	137	3	134	368	7	220	4.89e-32	123
Q5UPT2.1	B0VD25.1	32.301	226	130	4	146	370	32	235	5.47e-32	123
Q5UPT2.1	Q662W1.1	34.071	226	124	5	143	366	18	220	5.76e-32	122
Q5UPT2.1	B2SJF5.1	32.589	224	123	5	152	370	28	228	7.37e-32	123
Q5UPT2.1	C1DQR0.1	32.456	228	130	4	144	370	24	228	7.56e-32	122
Q5UPT2.1	Q9LIH6.1	32.046	259	141	7	120	370	99	330	7.80e-32	125
Q5UPT2.1	Q7MA00.1	33.597	253	135	8	123	370	4	228	8.58e-32	122
Q5UPT2.1	Q92EQ0.1	34.728	239	129	8	134	370	5	218	9.13e-32	122
Q5UPT2.1	Q6D208.1	31.356	236	139	3	134	368	7	220	9.24e-32	122
Q5UPT2.1	Q7VRQ7.1	35.398	226	123	4	146	370	18	221	9.32e-32	122
Q5UPT2.1	A8FIM7.1	33.051	236	133	6	134	368	9	220	9.44e-32	122
Q5UPT2.1	A7H1G3.1	31.225	253	147	5	120	370	3	230	1.01e-31	122
Q5UPT2.1	A7NAN4.1	31.933	238	139	3	134	370	3	218	1.50e-31	121
Q5UPT2.1	Q5WAZ9.1	33.607	244	135	7	129	370	3	221	1.58e-31	122
Q5UPT2.1	A6L7T5.1	33.186	226	126	5	144	368	19	220	1.70e-31	121
Q5UPT2.1	Q87SC4.1	30.417	240	144	3	132	370	5	222	2.06e-31	121
Q5UPT2.1	P13051.2	34.199	231	120	6	143	368	107	310	2.13e-31	124
Q5UPT2.1	P97931.3	33.906	233	118	7	143	368	100	303	2.46e-31	123
Q5UPT2.1	B2VEC7.1	30.085	236	142	3	134	368	7	220	2.72e-31	121
Q5UPT2.1	Q8EB78.1	31.092	238	141	3	134	370	3	218	3.11e-31	120
Q5UPT2.1	A8EWN8.1	32.218	239	132	5	134	368	3	215	3.13e-31	120
Q5UPT2.1	Q98PV4.1	34.440	241	127	7	134	370	7	220	3.54e-31	120
Q5UPT2.1	A7ZA24.1	31.950	241	139	6	129	368	4	220	5.99e-31	120
Q5UPT2.1	C4LC44.1	31.092	238	141	3	134	370	4	219	6.88e-31	120
Q5UPT2.1	P52506.1	31.905	210	118	4	162	370	129	314	7.01e-31	122
Q5UPT2.1	P52507.1	31.905	210	118	4	162	370	130	315	7.30e-31	122
Q5UPT2.1	P43731.1	31.513	238	140	3	134	370	4	219	7.65e-31	119
Q5UPT2.1	Q65DN9.1	32.636	239	134	7	134	370	9	222	8.63e-31	120
Q5UPT2.1	Q4QPM6.1	31.092	238	141	3	134	370	4	219	8.85e-31	119
Q5UPT2.1	A1KU26.1	30.672	238	142	3	134	370	4	219	9.03e-31	119
Q5UPT2.1	B2RHL6.1	30.736	231	126	6	144	368	20	222	1.07e-30	119
Q5UPT2.1	A7I0A8.1	34.071	226	124	4	146	370	26	227	1.18e-30	119
Q5UPT2.1	A0Q7Y8.1	31.092	238	141	3	134	370	3	218	1.20e-30	119
Q5UPT2.1	B7LUY5.1	31.092	238	137	5	134	368	7	220	1.22e-30	119
Q5UPT2.1	Q7MNR0.2	30.252	238	143	3	134	370	7	222	1.29e-30	119
Q5UPT2.1	B7MYL3.1	30.932	236	140	3	134	368	7	220	1.64e-30	119
Q5UPT2.1	P12888.1	32.520	246	145	5	128	370	28	255	1.83e-30	119
Q5UPT2.1	A9LZA2.1	30.672	238	142	3	134	370	4	219	1.89e-30	119
Q5UPT2.1	Q7N1U8.1	31.667	240	133	5	134	368	7	220	2.61e-30	118
Q5UPT2.1	A4TKZ2.1	34.375	192	120	2	134	324	7	193	5.06e-30	117
Q5UPT2.1	B1JRB1.1	34.375	192	120	2	134	324	7	193	5.91e-30	117
Q5UPT2.1	Q8Y9X7.1	33.054	239	133	8	134	370	5	218	5.92e-30	117
Q5UPT2.1	A5UBC0.1	30.672	238	142	3	134	370	4	219	6.31e-30	117
Q5UPT2.1	A8A392.1	30.085	236	142	3	134	368	7	220	7.45e-30	117
Q5UPT2.1	Q7MXF6.1	30.736	231	126	6	144	368	20	222	7.71e-30	117
Q5UPT2.1	Q5LA67.1	34.956	226	122	7	144	368	19	220	7.80e-30	117
Q5UPT2.1	Q64QI5.1	34.956	226	122	7	144	368	19	220	8.22e-30	117
Q5UPT2.1	Q0T1S6.1	30.085	236	142	3	134	368	7	220	8.80e-30	117
Q5UPT2.1	A7FFS4.1	34.375	192	120	2	134	324	7	193	8.95e-30	117
Q5UPT2.1	P57807.1	30.252	238	143	3	134	370	4	219	1.16e-29	116
Q5UPT2.1	C1CXS7.1	34.199	231	123	6	143	370	38	242	1.48e-29	117
Q5UPT2.1	Q9JUC4.1	30.252	238	143	3	134	370	4	219	1.67e-29	116
Q5UPT2.1	Q182G9.1	33.891	239	133	5	133	370	7	221	1.75e-29	116
Q5UPT2.1	A1AEB0.1	30.085	236	142	3	134	368	7	220	1.89e-29	116
Q5UPT2.1	Q9RWH9.1	33.766	231	124	6	143	370	36	240	2.01e-29	117
Q5UPT2.1	Q8FF08.3	30.085	236	142	3	134	368	7	220	2.05e-29	116
Q5UPT2.1	P59465.1	32.773	238	133	6	134	368	9	222	2.24e-29	116
Q5UPT2.1	A7MS85.1	30.000	240	145	4	132	370	5	222	2.72e-29	115
Q5UPT2.1	A8AD07.1	29.661	236	143	3	134	368	7	220	3.45e-29	115
Q5UPT2.1	B8FSV8.1	31.984	247	138	9	127	370	1	220	4.07e-29	115
Q5UPT2.1	B5F228.1	31.092	238	137	5	134	368	7	220	4.12e-29	115
Q5UPT2.1	A0KMZ1.1	30.085	236	142	3	134	368	4	217	4.31e-29	115
Q5UPT2.1	B7NRN6.1	30.085	236	142	3	134	368	7	220	4.52e-29	115
Q5UPT2.1	B5XNF8.1	30.962	239	136	5	134	368	7	220	5.62e-29	115
Q5UPT2.1	C0Z887.1	34.348	230	122	7	144	370	19	222	6.43e-29	115
Q5UPT2.1	P28866.1	32.787	244	130	7	132	370	97	311	6.75e-29	117
Q5UPT2.1	A3MZ80.1	33.962	212	104	4	173	370	30	219	8.28e-29	114
Q5UPT2.1	B1YFL0.1	30.508	236	139	6	134	368	5	216	8.52e-29	114
Q5UPT2.1	C5D9T3.1	30.364	247	143	8	127	370	1	221	9.44e-29	114
Q5UPT2.1	A6TCJ2.1	30.962	239	136	5	134	368	7	220	1.08e-28	114
Q5UPT2.1	A9N0W3.1	30.672	238	138	5	134	368	7	220	1.11e-28	114
Q5UPT2.1	Q5L4Q4.1	34.956	226	113	7	153	370	29	228	1.12e-28	114
Q5UPT2.1	Q723S4.1	32.218	239	135	7	134	370	5	218	1.12e-28	114
Q5UPT2.1	A9MGV9.1	31.092	238	137	5	134	368	7	220	1.13e-28	114
Q5UPT2.1	A0RM89.1	32.159	227	128	5	145	370	25	226	1.15e-28	114
Q5UPT2.1	Q92LU5.1	31.416	226	131	4	146	370	23	225	1.18e-28	114
Q5UPT2.1	Q8EPH6.1	34.234	222	119	5	153	370	24	222	1.23e-28	114
Q5UPT2.1	B5Z154.1	29.661	236	143	3	134	368	7	220	1.60e-28	114
Q5UPT2.1	B2UVB0.1	34.536	194	122	3	134	323	13	205	1.74e-28	114
Q5UPT2.1	Q9K682.1	32.218	239	137	6	133	370	7	221	1.77e-28	113
Q5UPT2.1	Q65VN0.1	30.672	238	142	3	134	370	4	219	1.85e-28	113
Q5UPT2.1	Q1CRR1.1	34.536	194	122	3	134	323	13	205	2.23e-28	113
Q5UPT2.1	A6UDC0.1	30.973	226	132	4	146	370	23	225	2.24e-28	114
Q5UPT2.1	Q30Q92.1	34.211	228	121	6	144	368	20	221	2.70e-28	113
Q5UPT2.1	Q9Z7D3.1	33.208	265	129	8	113	370	12	235	3.16e-28	113
Q5UPT2.1	Q7VMC0.1	31.092	238	141	3	134	370	4	219	3.68e-28	112
Q5UPT2.1	A4SK71.1	30.085	236	142	3	134	368	4	217	3.94e-28	112
Q5UPT2.1	P52447.1	33.854	192	105	3	180	370	82	252	5.78e-28	113
Q5UPT2.1	B0B8I2.1	33.058	242	134	6	132	370	12	228	6.30e-28	112
Q5UPT2.1	Q3IG47.1	30.417	240	143	4	133	370	3	220	6.83e-28	112
Q5UPT2.1	Q7VUM8.1	31.780	236	133	9	138	368	23	235	7.79e-28	112
Q5UPT2.1	A7GVE5.1	34.649	228	124	6	144	370	19	222	7.96e-28	112
Q5UPT2.1	Q7W1Y7.1	31.780	236	133	9	138	368	23	235	8.81e-28	112
Q5UPT2.1	Q7WQW5.1	31.780	236	133	9	138	368	23	235	8.90e-28	112
Q5UPT2.1	A6VLV4.1	29.412	238	145	3	134	370	4	219	9.98e-28	111
Q5UPT2.1	P52345.1	34.375	192	104	3	180	370	82	252	1.01e-27	112
Q5UPT2.1	B2IAB2.1	30.180	222	127	5	154	370	38	236	1.11e-27	112
Q5UPT2.1	Q9PA28.2	29.730	222	128	5	154	370	38	236	1.11e-27	112
Q5UPT2.1	P09307.1	29.167	240	145	4	132	370	89	304	1.39e-27	113
Q5UPT2.1	Q5KUD0.1	30.204	245	142	8	129	370	3	221	1.39e-27	111
Q5UPT2.1	Q9J3N2.1	29.167	240	145	4	132	370	89	304	1.45e-27	113
Q5UPT2.1	O84613.1	33.058	242	134	6	132	370	12	228	1.92e-27	111
Q5UPT2.1	Q821F7.1	33.333	240	132	6	134	370	14	228	2.40e-27	110
Q5UPT2.1	B0U620.1	30.180	222	127	5	154	370	38	236	2.50e-27	111
Q5UPT2.1	Q9PJD2.1	33.750	240	131	6	134	370	14	228	2.51e-27	110
Q5UPT2.1	B5Z8Z4.1	34.021	194	123	3	134	323	13	205	2.78e-27	110
Q5UPT2.1	B9E8N2.1	30.833	240	134	6	133	368	2	213	3.30e-27	110
Q5UPT2.1	B3ERG6.1	31.513	238	138	5	132	368	7	220	3.94e-27	110
Q5UPT2.1	B8D787.1	32.917	240	133	5	134	370	5	219	4.03e-27	110
Q5UPT2.1	Q07YI6.1	30.962	239	142	3	133	370	4	220	4.60e-27	109
Q5UPT2.1	A0M1V1.1	30.342	234	125	6	151	368	10	221	4.91e-27	109
Q5UPT2.1	A9IGW1.1	32.258	217	124	6	156	368	41	238	5.29e-27	110
Q5UPT2.1	A5VIJ2.1	32.520	246	135	8	129	370	4	222	5.59e-27	109
Q5UPT2.1	A4ITQ2.1	29.796	245	143	8	129	370	3	221	5.77e-27	109
Q5UPT2.1	P56397.1	34.021	194	123	3	134	323	13	205	6.33e-27	109
Q5UPT2.1	P28275.1	28.854	253	139	8	133	370	29	255	7.51e-27	110
Q5UPT2.1	P29950.1	31.004	229	134	4	143	370	3	208	8.02e-27	108
Q5UPT2.1	Q83CW4.1	30.252	238	142	4	134	370	10	224	8.70e-27	109
Q5UPT2.1	Q9ZJN9.1	34.021	194	123	3	134	323	13	205	1.16e-26	108
Q5UPT2.1	B8F6C3.1	30.705	241	137	5	134	370	4	218	1.16e-26	108
Q5UPT2.1	B7GMM1.1	29.796	245	143	8	129	370	4	222	1.22e-26	108
Q5UPT2.1	B6J089.1	29.832	238	143	4	134	370	10	224	1.26e-26	108
Q5UPT2.1	B6J738.1	29.832	238	143	4	134	370	10	224	1.55e-26	108
Q5UPT2.1	A8MM35.1	31.579	247	138	7	128	370	3	222	2.10e-26	108
Q5UPT2.1	A6TVW5.1	32.609	230	126	8	144	370	18	221	2.25e-26	108
Q5UPT2.1	Q4L3Q7.1	30.417	240	135	6	133	368	2	213	2.50e-26	107
Q5UPT2.1	B6JNI4.1	33.163	196	122	4	134	323	13	205	2.61e-26	108
Q5UPT2.1	Q836Z5.1	32.735	223	123	7	152	370	23	222	3.28e-26	107
Q5UPT2.1	F5HI85.1	26.210	248	155	5	126	370	26	248	3.39e-26	108
Q5UPT2.1	A9KCD5.2	29.832	238	143	4	134	370	10	224	4.40e-26	107
Q5UPT2.1	A3CN85.1	30.962	239	132	6	134	368	6	215	6.81e-26	106
Q5UPT2.1	F5HFA1.1	30.894	246	149	6	128	370	25	252	1.04e-25	107
Q5UPT2.1	O36395.1	29.839	248	150	6	127	370	24	251	1.36e-25	106
Q5UPT2.1	B2GAM7.1	34.783	207	109	5	167	370	39	222	1.49e-25	105
Q5UPT2.1	Q256I7.1	32.143	224	122	6	153	370	29	228	1.65e-25	105
Q5UPT2.1	A6M317.1	32.258	248	133	9	129	370	4	222	2.20e-25	105
Q5UPT2.1	A8AXM4.1	30.544	239	133	6	134	368	6	215	2.26e-25	105
Q5UPT2.1	Q03GV8.1	32.099	243	132	7	133	370	8	222	2.54e-25	105
Q5UPT2.1	Q49VD1.1	29.046	241	137	8	133	368	2	213	3.02e-25	104
Q5UPT2.1	P10186.1	30.043	233	127	7	148	370	128	334	3.20e-25	107
Q5UPT2.1	O74834.1	32.231	242	137	7	123	361	75	292	3.21e-25	107
Q5UPT2.1	A5FFT1.1	31.878	229	128	6	143	368	18	221	4.14e-25	104
Q5UPT2.1	Q03KM6.1	32.636	239	128	6	134	368	6	215	4.73e-25	104
Q5UPT2.1	B2TQZ9.1	31.429	245	139	8	129	370	4	222	5.81e-25	104
Q5UPT2.1	A5IQD5.1	31.535	241	131	8	133	368	2	213	6.18e-25	103
Q5UPT2.1	Q1GHJ4.1	30.837	227	126	8	144	368	24	221	6.91e-25	104
Q5UPT2.1	Q2YS83.1	31.535	241	131	8	133	368	2	213	6.99e-25	103
Q5UPT2.1	Q8XVE4.1	31.401	207	118	7	167	368	73	260	1.03e-24	104
Q5UPT2.1	Q6GBQ6.1	31.535	241	131	8	133	368	2	213	1.17e-24	103
Q5UPT2.1	Q03W63.1	30.357	224	130	4	146	368	20	218	1.29e-24	103
Q5UPT2.1	Q2L0Y2.1	31.863	204	117	6	167	368	54	237	1.52e-24	103
Q5UPT2.1	Q17Z05.1	32.474	194	126	3	134	323	13	205	1.56e-24	103
Q5UPT2.1	P0A4P3.1	33.854	192	117	4	134	324	6	188	1.56e-24	102
Q5UPT2.1	Q8DTV8.1	31.356	236	135	8	134	368	6	215	2.17e-24	102
Q5UPT2.1	Q827B3.1	31.163	215	121	6	159	370	33	223	2.59e-24	102
Q5UPT2.1	Q92CI1.1	30.417	240	140	6	133	370	7	221	3.39e-24	102
Q5UPT2.1	B1IBW9.1	31.799	239	130	6	134	368	6	215	3.80e-24	102
Q5UPT2.1	Q0TUH0.1	32.231	242	139	6	130	370	5	222	3.84e-24	102
Q5UPT2.1	Q72X51.1	31.081	222	126	6	153	370	24	222	4.90e-24	101
Q5UPT2.1	Q630K2.1	31.081	222	126	6	153	370	24	222	5.21e-24	101
Q5UPT2.1	B7HYF9.1	31.081	222	126	6	153	370	24	222	5.89e-24	101
Q5UPT2.1	C1CKR8.1	32.636	239	128	6	134	368	6	215	6.02e-24	101
Q5UPT2.1	B7HG60.1	32.579	221	122	7	154	370	25	222	7.22e-24	101
Q5UPT2.1	Q8Y7P6.1	29.583	240	142	6	133	370	7	221	8.56e-24	101
Q5UPT2.1	Q8XNR7.1	32.231	242	139	6	130	370	5	222	8.67e-24	101
Q5UPT2.1	Q720K2.1	29.583	240	142	6	133	370	7	221	8.92e-24	100
Q5UPT2.1	Q0SWB8.1	32.231	242	139	6	130	370	5	222	9.22e-24	100
Q5UPT2.1	P53766.2	30.736	231	134	5	143	370	137	344	1.24e-23	103
Q5UPT2.1	B8ZQ48.1	32.218	239	129	6	134	368	6	215	1.32e-23	100
Q5UPT2.1	P13158.1	30.544	239	120	8	145	366	82	291	1.37e-23	102
Q5UPT2.1	B5E4R3.1	32.218	239	129	6	134	368	6	215	1.44e-23	100
Q5UPT2.1	B6YR15.1	31.441	229	126	8	144	368	19	220	1.60e-23	100
Q5UPT2.1	B7IRS8.1	30.204	245	142	7	129	370	4	222	1.86e-23	100
Q5UPT2.1	P53764.1	30.263	228	130	6	147	370	1	203	2.27e-23	99.4
Q5UPT2.1	Q9K3Z0.1	29.098	244	135	9	134	370	11	223	2.38e-23	100
Q5UPT2.1	A9VSJ0.1	31.004	229	133	6	143	370	18	222	2.47e-23	99.8
Q5UPT2.1	Q38VY5.1	31.915	235	122	9	143	370	18	221	2.57e-23	100
Q5UPT2.1	Q6HAN7.1	30.488	246	134	8	128	370	11	222	3.75e-23	99.4
Q5UPT2.1	B7JHM3.1	31.250	208	119	5	164	370	38	222	5.45e-23	99.0
Q5UPT2.1	A0RLI1.1	31.081	222	126	7	153	370	24	222	6.16e-23	99.0
Q5UPT2.1	Q8CQ65.1	29.167	240	138	7	133	368	2	213	6.90e-23	98.6
Q5UPT2.1	A9KP29.1	29.508	244	146	6	129	370	3	222	7.94e-23	98.6
Q5UPT2.1	B1MXY4.1	30.952	210	119	4	160	368	33	217	8.17e-23	98.2
Q5UPT2.1	Q315T1.1	26.230	244	148	5	133	368	14	233	8.98e-23	98.6
Q5UPT2.1	A8YUE7.1	33.491	212	112	7	162	370	37	222	1.44e-22	97.8
Q5UPT2.1	Q8R634.1	29.646	226	134	5	146	370	20	221	1.49e-22	97.8
Q5UPT2.1	B9DSB9.1	31.111	225	126	5	148	368	16	215	1.72e-22	97.4
Q5UPT2.1	Q5HRG5.1	29.167	240	138	7	133	368	2	213	2.22e-22	97.1
Q5UPT2.1	Q9CIX2.1	28.384	229	135	7	143	368	15	217	2.23e-22	97.1
Q5UPT2.1	C4Z8Z2.1	31.579	209	118	5	164	370	37	222	2.47e-22	97.1
Q5UPT2.1	Q032L5.1	28.384	229	135	7	143	368	15	217	3.34e-22	96.7
Q5UPT2.1	A2RHW2.1	28.384	229	135	7	143	368	15	217	3.52e-22	96.7
Q5UPT2.1	C3LFS7.1	34.595	185	109	5	143	324	18	193	4.22e-22	96.7
Q5UPT2.1	C0ME57.1	35.233	193	111	5	134	323	6	187	5.25e-22	95.9
Q5UPT2.1	C0M7J9.1	34.715	193	112	5	134	323	6	187	6.11e-22	95.9
Q5UPT2.1	B4U3D4.1	34.715	193	112	5	134	323	6	187	6.17e-22	95.9
Q5UPT2.1	B1I012.1	30.364	247	141	7	129	370	4	224	6.71e-22	95.9
Q5UPT2.1	B9DKT3.1	27.119	236	146	5	134	368	3	213	7.31e-22	95.9
Q5UPT2.1	B5XL20.1	37.888	161	91	3	164	323	35	187	7.87e-22	95.5
Q5UPT2.1	Q88YG1.1	31.818	242	134	8	133	370	8	222	1.19e-21	95.5
Q5UPT2.1	Q1J724.1	37.267	161	92	3	164	323	35	187	1.41e-21	94.7
Q5UPT2.1	A4VV30.1	29.461	241	133	6	134	368	6	215	1.47e-21	94.7
Q5UPT2.1	P0DG74.1	37.267	161	92	3	164	323	35	187	1.86e-21	94.4
Q5UPT2.1	Q5XCK3.1	37.267	161	92	3	164	323	35	187	2.21e-21	94.4
Q5UPT2.1	Q8P1B6.1	37.267	161	92	3	164	323	35	187	2.37e-21	94.4
Q5UPT2.1	Q03SK6.1	31.020	245	134	8	133	370	8	224	2.39e-21	94.7
Q5UPT2.1	A2RF00.1	37.267	161	92	3	164	323	35	187	3.73e-21	93.6
Q5UPT2.1	Q1JC76.1	37.267	161	92	3	164	323	35	187	4.12e-21	93.6
Q5UPT2.1	Q04BG7.1	31.839	223	122	9	153	370	24	221	4.57e-21	93.6
Q5UPT2.1	Q4A8N4.1	29.832	238	140	8	135	370	7	219	4.57e-21	93.6
Q5UPT2.1	Q48U05.1	37.267	161	92	3	164	323	35	187	4.70e-21	93.6
Q5UPT2.1	Q1GB22.1	31.839	223	122	9	153	370	24	221	4.71e-21	93.6
Q5UPT2.1	Q5FL46.1	32.857	210	108	9	167	370	40	222	1.31e-20	92.4
Q5UPT2.1	B2UDL1.1	29.126	206	124	5	167	368	70	257	1.43e-20	93.2
Q5UPT2.1	Q74K70.1	32.093	215	115	8	160	370	34	221	2.47e-20	91.7
Q5UPT2.1	B3WCZ5.1	32.367	207	113	7	167	370	39	221	3.11e-20	91.3
Q5UPT2.1	Q21SE9.1	30.000	240	127	10	150	368	31	250	4.83e-20	91.3
Q5UPT2.1	A4TE31.1	29.289	239	139	9	134	370	14	224	3.72e-18	85.5
Q5UPT2.1	Q5YRZ2.1	31.937	191	103	7	183	370	60	226	3.75e-18	85.5
Q5UPT2.1	A0QV01.1	31.771	192	104	7	182	370	59	226	5.74e-18	85.1
Q5UPT2.1	A8LD98.1	31.053	190	104	7	183	370	60	224	9.44e-18	84.3
Q5UPT2.1	P12887.1	28.682	258	158	9	123	370	95	336	1.27e-17	86.3
Q5UPT2.1	Q9E6R2.1	27.941	204	118	5	171	370	133	311	6.49e-17	84.0
Q5UPT2.1	A1SNW4.1	27.049	244	148	8	129	370	12	227	1.73e-16	80.9
Q5UPT2.1	A1UEC0.1	30.890	191	107	6	182	370	59	226	3.17e-16	80.1
Q5UPT2.1	A1T717.1	28.870	239	140	9	134	370	14	224	7.10e-16	79.3
Q5UPT2.1	P67078.1	28.311	219	131	7	154	370	35	229	1.44e-15	78.6
Q5UPT2.1	Q9EX12.1	29.474	190	107	7	183	370	60	224	3.56e-15	77.0
Q5UPT2.1	B1MDP0.1	31.443	194	107	7	179	370	56	225	4.11e-15	77.0
Q5UPT2.1	Q82MX6.1	30.526	190	105	7	183	370	60	224	6.39e-15	76.6
Q5UPT2.1	B1AJI8.1	27.830	212	125	6	159	368	27	212	6.53e-15	76.3
Q5UPT2.1	P47343.1	28.629	248	136	11	132	368	16	233	9.13e-15	76.3
Q5UPT2.1	Q8FPQ4.1	29.843	191	108	6	182	370	72	238	1.39e-14	75.9
Q5UPT2.1	Q8G3E9.1	30.612	196	103	8	183	370	43	213	1.57e-14	75.1
